rmse	mae	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5	wmu[0]	wlambda[0]	vmu[0,0]	vlambda[0,0]	vmu[0,1]	vlambda[0,1]	vmu[0,2]	vlambda[0,2]	vmu[0,3]	vlambda[0,3]	vmu[0,4]	vlambda[0,4]	vmu[0,5]	vlambda[0,5]	vmu[0,6]	vlambda[0,6]	vmu[0,7]	vlambda[0,7]	vmu[0,8]	vlambda[0,8]	vmu[0,9]	vlambda[0,9]	vmu[0,10]	vlambda[0,10]	vmu[0,11]	vlambda[0,11]	vmu[0,12]	vlambda[0,12]	vmu[0,13]	vlambda[0,13]	vmu[0,14]	vlambda[0,14]	vmu[0,15]	vlambda[0,15]	vmu[0,16]	vlambda[0,16]	vmu[0,17]	vlambda[0,17]	vmu[0,18]	vlambda[0,18]	vmu[0,19]	vlambda[0,19]	vmu[0,20]	vlambda[0,20]	vmu[0,21]	vlambda[0,21]	vmu[0,22]	vlambda[0,22]	vmu[0,23]	vlambda[0,23]	vmu[0,24]	vlambda[0,24]	vmu[0,25]	vlambda[0,25]	vmu[0,26]	vlambda[0,26]	vmu[0,27]	vlambda[0,27]	vmu[0,28]	vlambda[0,28]	vmu[0,29]	vlambda[0,29]	vmu[0,30]	vlambda[0,30]	vmu[0,31]	vlambda[0,31]	vmu[0,32]	vlambda[0,32]	vmu[0,33]	vlambda[0,33]	vmu[0,34]	vlambda[0,34]	vmu[0,35]	vlambda[0,35]	vmu[0,36]	vlambda[0,36]	vmu[0,37]	vlambda[0,37]	vmu[0,38]	vlambda[0,38]	vmu[0,39]	vlambda[0,39]	vmu[0,40]	vlambda[0,40]	vmu[0,41]	vlambda[0,41]	vmu[0,42]	vlambda[0,42]	vmu[0,43]	vlambda[0,43]	vmu[0,44]	vlambda[0,44]	vmu[0,45]	vlambda[0,45]	vmu[0,46]	vlambda[0,46]	vmu[0,47]	vlambda[0,47]	vmu[0,48]	vlambda[0,48]	vmu[0,49]	vlambda[0,49]
1.22326	0.846025	1.#QNAN	0	3.678	4	1.20241	1.13323	1.22326	1.22963	1.24057	5.46715	-0.00189084	90.6234	0.00116464	95.6525	0.00202224	97.2058	0.00388852	92.4723	-0.00340642	94.2181	0.00628749	89.4401	0.00195006	97.2404	-0.00251798	93.2679	0.000361916	99.9684	0.00458678	95.2335	-0.00125059	101.432	-0.00484987	92.2031	0.000251917	103.695	0.00232599	89.5017	-0.000293856	92.0831	0.00154499	98.9019	0.00122044	101.946	0.000793216	92.4001	0.00462476	101.116	0.00366096	98.1187	-0.00750639	91.3434	-0.00201372	95.0087	0.00192907	95.6144	0.00298625	91.057	0.00256474	97.8671	0.00584213	95.6723	-0.00182097	95.009	-0.00369077	102.254	-0.00655792	96.127	0.00209257	98.5726	-0.00157424	94.4468	0.00106019	100.586	0.00178132	95.4944	-0.00131549	91.0115	-0.00175265	92.5528	-0.000426567	96.535	0.000262756	91.6644	0.00281744	105.039	-0.00287956	108.388	-0.00397152	101.473	-0.00307101	87.9069	0.00264301	96.9929	0.000814578	86.6014	-0.000547686	103.41	-0.0023567	87.5479	0.000354194	88.844	0.00826532	102.205	0.0039221	92.7255	0.00320096	104.315	0.00340514	90.014
1.21571	0.838047	1.#QNAN	0	3.677	4	1.20092	1.12453	1.21571	1.21998	1.2572	6.17924	-0.000471376	90.3062	0.000785987	94.976	0.00141745	95.8822	0.00497683	91.6972	-0.003165	94.4615	0.00735161	90.6959	0.00230675	95.846	-0.00235222	92.9643	0.00102615	98.7017	0.00353322	94.4251	-0.00244515	100.579	-0.00312879	92.1169	-0.000492393	102.289	0.0024985	88.4107	-0.000431851	91.3369	0.00205658	96.8054	0.000323875	101.775	0.000844997	92.5977	0.0052225	101.151	0.00392862	98.7056	-0.00503772	90.7032	-0.00220069	93.7939	0.00211772	95.9494	0.00388897	91.0226	0.00339469	97.2074	0.0049715	95.307	-0.000849497	94.8169	-0.00444712	100.133	-0.00754642	96.4987	0.00136786	98.5931	-0.00202076	92.7321	0.00063412	100.674	0.000302084	94.8722	0.000327196	90.1838	-0.00238393	93.7381	-0.000970439	95.3741	2.8854e-005	91.9718	0.00355024	102.624	-0.00246285	107.929	-0.00479821	102.583	-0.00259703	87.322	0.00245089	98.0574	-0.000489668	88.577	1.84316e-005	102.522	-0.00246493	87.9128	0.00104465	86.743	0.00645441	102.024	0.00449204	92.8649	0.00402165	104.992	0.00386381	89.6516
1.20808	0.829974	1.#QNAN	0	3.675	3	1.20323	1.11185	1.20808	1.21045	1.27436	6.95495	8.354e-005	88.9877	0.00109715	95.2148	0.000920323	95.1279	0.00598103	91.5273	-0.00298513	92.6719	0.00615325	90.819	0.00214439	96.8681	-0.00211579	91.2372	0.000897209	99.0139	0.00392232	93.3224	-0.00283473	99.2648	-0.00296557	92.5192	-0.000159871	102.128	0.00274931	88.1539	-0.000180195	90.188	0.00137111	96.0592	0.00128444	102.093	0.000972062	91.9385	0.00530731	101.756	0.00497556	96.6024	-0.00359018	91.1537	-0.00260322	94.3414	0.00328203	96.5441	0.00343668	90.8872	0.00326295	97.5412	0.00571163	92.8015	-0.00225143	94.1277	-0.00452665	99.1655	-0.00784891	97.1625	0.00135209	100.396	-0.00182752	92.0731	0.000466574	100.535	-0.000344414	96.145	-0.00109268	90.7276	-0.00272961	93.3404	-0.00152832	96.5781	2.37979e-005	92.1188	0.00323744	104.2	-0.00217043	107.421	-0.00363643	103.71	-0.000925817	88.3335	0.00168388	98.4883	-0.000774049	89.0536	5.51334e-005	102.643	-0.00205913	88.0387	0.000495216	86.9233	0.00587367	101.302	0.00396268	91.511	0.00402157	104.996	0.0038021	89.1461
1.20044	0.821949	1.#QNAN	0	3.678	4	1.20054	1.10166	1.20044	1.20114	1.28979	7.73656	0.00105517	88.5022	0.000600923	96.4166	0.00100162	93.2944	0.00552047	89.5001	-0.00290121	92.3156	0.00547659	91.2463	0.00264412	97.2722	-0.00178056	89.885	0.00209977	98.3454	0.00415018	93.3172	-0.00248058	97.4347	-0.00305843	93.5167	-0.000496712	102.702	0.00200112	88.3131	0.000272861	89.9179	0.00198738	94.1094	0.000812633	101.95	0.00116021	90.734	0.00635205	100.371	0.00414356	95.7041	-0.00229312	88.5861	-0.00257647	92.2217	0.00330182	96.7446	0.00242327	89.7887	0.0040125	97.237	0.00372162	91.2151	-0.00276609	93.4848	-0.00330359	99.2264	-0.00745204	95.1318	0.00185518	101.389	-0.00151474	92.8634	0.0002021	99.8544	-0.00052082	95.8414	-0.00177055	89.7849	-0.0028395	92.2206	-0.000344394	94.5958	-0.000253949	93.3699	0.00185492	104.764	-0.00214254	107.331	-0.00253486	102.714	-0.000523668	86.4294	0.00262607	96.8136	-0.00074869	87.9265	-0.000646971	103.785	-0.00306309	87.964	-0.000908834	86.0504	0.00555008	101.071	0.00496604	91.6533	0.00519168	105.997	0.00440473	89.582
1.19295	0.813964	1.#QNAN	0	3.672	4	1.20245	1.0928	1.19295	1.19218	1.30858	8.51439	0.000578075	88.7248	0.000644831	95.4915	0.000665513	92.725	0.00749542	90.193	-0.00360197	91.5547	0.0052019	91.2385	0.00177371	95.9934	-0.00173579	89.9653	0.00142828	98.5588	0.00487715	91.7564	-0.00205078	95.8399	-0.00279395	93.149	5.68659e-005	104.666	0.00154945	87.6454	-0.000577588	89.2559	0.00235569	95.1282	0.00289438	101.155	0.000158968	91.6101	0.00597685	100.445	0.00491882	95.7548	-0.00251072	87.7617	-0.00341251	91.762	0.00325403	95.2909	0.00230365	88.9011	0.00518353	96.6504	0.00395342	91.1864	-0.00193158	93.0413	-0.00450461	100.465	-0.00647652	94.3845	0.00192003	101.652	-0.00182675	94.8056	-0.000578005	100.103	0.000528472	95.932	-0.00250271	89.1766	-0.00304148	92.3534	0.000898501	94.7314	-0.000712435	92.9931	0.00180218	105.347	-0.00211658	105.071	-0.00233095	103.759	-0.000518385	88.8459	0.00339766	95.4284	-0.00260252	86.4017	-0.000816562	104.577	-0.0032468	86.6538	-0.00110641	82.9459	0.00567553	99.5585	0.00449515	91.5034	0.00487531	106.405	0.00392326	90.415
1.18574	0.806237	1.#QNAN	0	3.679	3	1.20344	1.08964	1.18574	1.18372	1.32289	9.34118	0.000802445	90.9773	0.0016179	96.2956	0.00126052	92.7679	0.0065167	89.4124	-0.00434179	91.0051	0.00472438	89.7266	0.00281749	96.3338	-0.00155385	89.9277	0.00183423	98.8996	0.00621766	91.5302	-0.00203489	96.1828	-0.00243119	93.5372	0.000205198	104.299	0.000838223	87.1714	-0.00165292	88.1402	0.00501806	95.2265	0.00221967	99.6784	-0.00189232	91.3056	0.00597443	99.0979	0.00496671	96.3354	-0.00247443	88.233	-0.00390881	91.3426	0.00494418	94.7018	0.0026155	87.4404	0.00476178	96.3778	0.00522435	90.9196	-0.00286851	92.2577	-0.00438782	100.417	-0.00718032	94.1847	0.00166065	100.748	-0.0019654	95.9044	-0.00108866	100.536	0.00057664	94.9506	-0.00260679	88.448	-0.00255637	93.4069	0.000493785	92.6777	-0.00178783	93.5157	0.00113596	106.423	-0.00106493	104.341	-0.00223455	103.324	-0.00200506	88.3195	0.00206601	94.3731	-0.00203608	86.8191	0.000941943	106.358	-0.00456087	87.0368	-0.0013094	81.2442	0.00596371	100.084	0.00224477	92.5424	0.00521303	106.226	0.00414412	89.6047
1.1788	0.798704	1.#QNAN	0	3.681	4	1.20129	1.08609	1.1788	1.17574	1.34312	10.171	0.00142281	90.2186	0.00147542	95.5033	0.000890536	93.6463	0.00733759	90.3225	-0.00404895	89.4059	0.00550332	88.1711	0.0015559	95.263	-0.00259288	90.1208	0.00215552	98.0256	0.00645878	89.8752	-0.0025478	95.7775	-0.00383105	93.5376	0.000692984	104.516	0.000487996	88.6074	-0.00256655	86.4569	0.00401471	95.4179	0.000921457	100.344	-0.00191188	91.8227	0.0057755	99.6262	0.0050422	96.5958	-0.00126189	87.8642	-0.002987	90.8203	0.00321747	93.4306	0.00228324	87.4807	0.005268	95.7532	0.00531578	89.1732	-0.00247733	93.2324	-0.00453513	101.294	-0.00745523	93.0469	0.00224033	99.5255	-0.00131141	96.1445	-0.00150443	98.7373	-0.000850568	93.9615	-0.00188897	88.9212	-0.00298758	94.0318	0.000444529	91.9591	-0.00272625	93.6592	0.001697	104.264	-0.00206194	103.331	-0.00358308	103.436	-0.00227731	87.2141	0.00157196	95.3268	-0.0032341	85.7863	0.00110607	107.737	-0.00587363	86.9829	-0.00237961	82.1901	0.00487224	97.5755	0.00245066	92.1622	0.00486606	106.851	0.00547551	90.1048
1.17208	0.791282	1.#QNAN	0	3.687	4	1.20162	1.08106	1.17208	1.16813	1.35233	10.8343	0.000986441	88.7101	0.00191462	95.0636	-0.000587307	93.4741	0.00571953	89.5901	-0.00410137	87.8356	0.00623389	86.4751	0.00225464	97.1259	-0.00357732	89.4912	0.00188128	98.4517	0.00675013	88.3462	-0.00206391	94.731	-0.00509635	93.6446	0.00170045	104.298	0.000869824	89.1998	-0.00277022	86.1015	0.00341469	95.4144	0.00173864	99.986	-0.00102205	91.2448	0.00556135	101.565	0.00564306	94.5392	-0.00072935	87.4864	-0.00227112	90.2448	0.00320129	93.6266	0.000930486	86.7379	0.00352295	96.3375	0.00515509	87.6932	-0.00290627	93.9868	-0.00529795	100.851	-0.00733265	92.7707	0.00379354	100.42	-0.00133838	97.7989	-0.00122479	97.9878	-0.000604419	92.1749	-0.00202842	90.2637	-0.00378485	93.8267	-2.41111e-005	90.8699	-0.00216237	93.9409	0.00148107	104.04	-0.00103706	102.703	-0.00319467	103.093	-0.00255161	86.5765	0.00238127	93.1655	-0.00378573	82.893	0.00143146	107.232	-0.00713908	85.7838	-0.00280731	81.7352	0.00441804	98.6833	0.00393912	93.7554	0.00479398	106.287	0.00537768	90.0813
1.16562	0.784131	1.#QNAN	0	3.68	3	1.19964	1.07693	1.16562	1.16092	1.36137	11.4862	-1.70486e-005	88.6629	0.00193812	95.7798	-0.00135605	91.8346	0.0048786	89.8281	-0.00397668	88.176	0.00489862	86.096	0.00171114	97.7864	-0.0028978	88.6874	0.0028343	98.7563	0.00756521	86.5951	-0.00214905	94.1788	-0.00573737	93.7461	0.000879897	103.782	0.00111366	90.1105	-0.00388644	84.8315	0.00262652	94.3692	0.00117317	98.7794	-0.00235737	90.9079	0.00541726	101.675	0.00738907	94.5006	-0.00103747	86.4443	-0.00144348	90.319	0.00218705	92.7259	0.000956883	86.3967	0.00323579	96.3297	0.00422513	87.132	-0.00303238	93.8251	-0.00580897	99.5159	-0.00686985	91.2428	0.0048	101.35	-0.000802676	97.8296	-0.000913576	99.0784	-0.00190806	89.3039	-0.00224963	90.4769	-0.00238256	94.4529	-0.000619671	90.2115	-0.00436087	94.7385	0.00199156	104.007	-0.00185656	103.265	-0.00426975	102.57	-0.00365648	87.1419	0.00205272	93.8767	-0.00304998	82.3913	0.000465885	106.237	-0.00767751	86.31	-0.0024387	81.6133	0.00356796	99.037	0.00274534	92.1013	0.00552611	106.205	0.00452593	89.9506
1.15948	0.777205	1.#QNAN	0	3.688	4	1.19766	1.07468	1.15948	1.15418	1.37304	12.2105	0.00106992	87.9839	0.00160771	93.6143	-0.000978395	90.1681	0.00470107	88.5596	-0.00428454	87.228	0.00532057	84.8222	0.00169223	97.1079	-0.00366253	90.2274	0.00390243	99.2627	0.00635452	86.3593	-0.00200281	93.8914	-0.00536657	93.6298	0.00104518	106.005	0.000822203	90.7813	-0.00188922	84.6473	0.00334249	95.7248	0.000311643	97.8942	-0.00139311	89.8133	0.00544849	101.946	0.00790225	94.7638	-0.00236796	85.5483	-0.00157271	89.9919	0.00281472	92.8927	0.00159846	84.9162	0.00356852	94.2	0.00394869	89.0576	-0.00176324	92.6333	-0.00640689	99.6761	-0.0062542	91.062	0.00423602	102.674	-0.000822505	96.8121	-0.00120775	99.8835	-0.00285735	90.0873	-0.00107638	90.2539	-0.000130897	93.2875	-0.000427109	89.4446	-0.00344673	95.4274	0.00249328	104.816	-0.00178449	102.752	-0.0030358	101.058	-0.00394597	86.0532	0.00193737	94.8851	-0.00280117	81.9716	0.00185411	105.354	-0.00915281	86.3196	-0.00205739	80.8224	0.00396594	97.4653	0.00427274	91.2243	0.00626782	105.514	0.00257959	87.0056
1.15372	0.770622	1.#QNAN	0	3.668	4	1.1966	1.0735	1.15372	1.14794	1.38124	13.0507	0.000543245	87.5555	0.00172661	92.5095	-0.0010427	90.2111	0.00534094	88.3138	-0.00429769	86.3811	0.00398006	83.8792	0.00198684	95.937	-0.00368755	90.3044	0.00259882	99.2773	0.0086631	86.6532	-0.0014232	93.5568	-0.00475111	92.3762	0.00145538	106.172	0.00111994	92.2151	-0.00185367	84.1926	0.00355825	95.9465	-0.000202768	95.9194	-0.00123144	89.764	0.00566597	102.81	0.00897905	95.4859	-0.00303178	84.8946	-0.000950381	90.2884	0.00225275	92.4813	0.000206686	84.2113	0.00327613	93.5281	0.00433827	89.6426	-0.000496526	92.5994	-0.00684153	98.165	-0.00586642	92.3615	0.00440199	102.339	-0.000257494	98.3632	-0.00219546	98.6408	-0.00346362	88.5439	-0.00149215	92.0747	-7.54312e-005	92.543	-0.000752979	87.6793	-0.00550111	95.4799	0.00282699	103.547	-0.00204192	102.717	-0.00263463	101.397	-0.00325496	85.0665	0.00190206	94.2356	-0.00432275	81.357	0.00212926	104.672	-0.00934653	86.4406	-0.00139712	78.7045	0.00425442	97.8483	0.00612106	91.7892	0.00702794	105.105	0.00261495	88.4587
1.1482	0.764236	1.#QNAN	0	3.704	3	1.19979	1.0703	1.1482	1.14204	1.38544	13.3255	0.000210695	85.0855	0.00184192	91.9202	-0.00205579	88.1102	0.00470798	88.1269	-0.00379925	86.6962	0.00319075	84.0179	0.00267116	96.5786	-0.0046291	89.7586	0.00311803	101.361	0.00673347	87.553	-0.000688535	96.0074	-0.00443582	91.1392	0.0017976	106.47	0.000716746	91.3096	-0.00297678	82.9767	0.00392358	94.8021	0.000151347	96.7455	-0.00104217	89.2167	0.00552785	103.383	0.00926355	94.3759	-0.00271358	86.9813	0.000179146	87.7928	0.00135595	93.3544	0.000185588	84.8793	0.00307108	91.6	0.0055543	90.66	-0.000902389	92.6674	-0.00747682	98.1261	-0.00651869	92.8358	0.00367874	101.273	0.000518194	96.5579	-0.0034297	98.5932	-0.00301496	88.4066	-0.00199162	91.9536	0.000115917	91.8294	0.000432082	87.592	-0.0050194	94.0449	0.0036712	101.79	-0.00133953	101.936	-0.00385499	101.428	-0.00232248	84.2968	0.00149091	95.075	-0.0040881	81.9668	0.00145973	104.469	-0.00938557	85.2995	-0.000916015	78.4895	0.00433363	98.1045	0.00562804	92.0572	0.00742838	106.497	0.00335704	89.3707
1.14311	0.758212	1.#QNAN	0	3.692	4	1.199	1.07211	1.14311	1.13668	1.39563	13.6185	0.00103626	85.7418	0.00244922	93.0567	-0.00226237	87.9667	0.00451596	87.5226	-0.00289018	85.7704	0.00349385	83.1972	0.00298378	93.9902	-0.00472434	88.6632	0.00417338	101.43	0.00765918	86.5938	-0.00142664	94.439	-0.00577277	93.2677	0.00134255	104.432	0.00202564	91.1837	-0.00192898	83.354	0.0033275	94.0707	-0.000929745	96.9093	-0.00272649	88.2829	0.00610727	101.267	0.00855278	93.5744	-0.00186976	87.7944	0.000298702	86.5138	-0.000857769	91.2552	-0.000194413	84.8946	0.00384488	92.199	0.00602413	91.1797	-0.0013359	92.7685	-0.00762991	98.2942	-0.00634297	92.1748	0.00358765	99.8026	0.00123069	96.1954	-0.00406838	99.5482	-0.00441916	88.2635	-0.00163716	92.1681	0.00107214	92.7316	0.000219005	87.1847	-0.00394519	92.5957	0.00370948	102.198	-0.000934371	99.6213	-0.00454987	100.243	-0.00325389	84.3816	0.00108727	93.7355	-0.00390501	80.4529	0.00294932	102.714	-0.00912323	83.6758	0.000929291	76.8519	0.00490888	98.6048	0.00418377	92.1271	0.00722106	104.532	0.00221274	87.0279
1.13825	0.752354	1.#QNAN	0	3.689	4	1.19994	1.0691	1.13825	1.13162	1.3992	13.9211	-7.80083e-005	86.2655	0.00156799	94.5292	-0.00308235	86.8057	0.00484985	88.5685	-0.00350185	84.4223	0.00207103	83.1807	0.0035849	94.1905	-0.00376433	88.853	0.00442927	101.982	0.00754892	86.1044	-0.000213759	94.2585	-0.00651196	93.4295	0.000326142	102.952	0.00258919	91.0573	-0.00288853	83.4689	0.00398301	94.5421	-0.00112466	96.007	-0.00279132	89.4943	0.00447332	101.955	0.00997325	92.3528	-0.000501955	87.7104	0.000687961	87.6057	-0.001588	91.4542	-8.80705e-005	83.8794	0.00463948	91.8216	0.00536656	91.0497	-0.0016542	91.7133	-0.00723024	99.415	-0.00683691	91.3745	0.0046447	99.0869	0.00077587	96.8377	-0.00507252	99.3383	-0.00417528	88.5098	-0.00173501	90.6543	0.000674308	90.7363	0.0014155	88.2284	-0.00443173	92.0836	0.00284761	102.625	-0.000876595	98.7538	-0.00482945	100.409	-0.00277771	83.4736	0.00199301	92.2389	-0.00477425	80.6935	0.00400695	100.953	-0.00839876	84.1718	0.000479433	75.4348	0.00438853	96.3601	0.0031089	92.3149	0.00651624	103.747	0.00216037	87.4626
1.1337	0.746756	1.#QNAN	0	3.686	4	1.2008	1.06798	1.1337	1.12694	1.40323	14.413	-0.000842271	86.7813	0.00178344	96.0246	-0.00273032	84.5398	0.004348	87.9628	-0.00320951	83.7231	0.00201896	82.8893	0.00276186	94.659	-0.00380505	88.6071	0.00465907	101.685	0.00698168	85.8634	0.000391388	92.5188	-0.00708961	91.9704	-0.000626561	103.301	0.00262246	91.336	-0.00367914	82.5374	0.00437664	95.6685	-0.000840642	93.9749	-0.00297055	88.735	0.00358313	100.677	0.00965538	92.8508	-0.00179815	88.2612	-0.000236188	85.1822	-0.00286504	91.6385	-0.000564636	84.2199	0.00547123	90.8257	0.00389274	90.9868	-0.00207917	92.0588	-0.00670516	99.2302	-0.0071978	90.4858	0.00460636	100.301	0.000239509	96.6721	-0.00557279	98.4417	-0.00494958	89.7689	-0.00129566	90.4244	0.000258066	90.1944	0.00215086	87.5857	-0.00554499	92.5997	0.0020542	101.954	0.000469283	99.2218	-0.00405673	100.815	-0.00272634	83.7891	0.00278694	90.2095	-0.00649997	80.8226	0.00494323	99.9968	-0.00947496	84.3238	-0.00033598	75.6034	0.00420653	96.8566	0.0030599	93.017	0.0063083	105.594	0.000748162	86.8911
1.12944	0.741506	1.#QNAN	0	3.692	3	1.19862	1.06834	1.12944	1.12257	1.40591	14.7096	-0.00173436	87.5889	4.2213e-005	95.4973	-0.00269332	83.5077	0.00296015	88.8017	-0.00320083	83.0398	0.00328789	81.9301	0.00276436	93.4185	-0.00440834	88.7732	0.0032635	101.562	0.0075008	85.8422	0.000364891	93.3965	-0.00794751	90.0482	-2.95027e-005	103.01	0.00231931	92.1556	-0.00420347	82.1777	0.00493852	93.6925	-0.00146918	92.2393	-0.00390369	87.4659	0.00515068	99.2489	0.0111064	91.3661	-0.00267287	87.6821	0.00125465	83.8774	-0.00350538	90.5303	-0.00172476	84.6405	0.00701212	90.8237	0.00334244	91.4648	-0.00174509	91.8084	-0.00751189	98.8383	-0.00877636	89.3867	0.00323477	99.2228	0.000309796	97.4569	-0.00621627	97.1744	-0.00468238	89.8719	-0.00286077	91.4958	-0.00129197	89.6576	0.00232404	87.4099	-0.00586779	91.574	0.00155122	100.095	-0.000141156	99.7966	-0.00293275	100.815	-0.00233604	83.2357	0.000894025	88.716	-0.00672094	80.7498	0.00611397	99.8683	-0.00908011	84.8079	-3.70484e-005	75.8535	0.00230031	96.4551	0.00354053	91.9256	0.00468587	105.783	0.000846811	86.0311
1.12554	0.736549	1.#QNAN	0	3.695	4	1.20126	1.0702	1.12554	1.11866	1.40629	14.6543	-0.00259066	87.5473	-0.000927375	94.4482	-0.00233801	84.8103	0.00352333	88.6469	-0.00395067	83.4152	0.00549775	81.8757	0.00146126	92.9773	-0.00565226	90.0328	0.00359022	100.81	0.00734538	85.2879	-0.00110413	91.9658	-0.00849206	89.7502	-0.00011919	103.632	0.00217655	92.6052	-0.00440307	83.1635	0.00463636	94.5649	-0.000235771	92.1884	-0.00305789	88.5772	0.00559442	99.0746	0.0106856	91.8036	-0.00226654	87.5378	0.00100005	83.8422	-0.00517104	89.439	-0.000849056	85.0846	0.006795	93.0212	0.00381269	90.9764	-0.00318656	91.6458	-0.00737964	100.2	-0.00818041	87.4734	0.0048087	99.5524	0.00118252	95.6668	-0.00520612	96.9746	-0.00358874	90.3277	-0.00208659	92.5522	-0.00168795	88.0424	0.00155809	87.7365	-0.00520229	91.8636	0.00128184	97.6134	-0.000139701	99.5293	-0.00194744	100.761	-0.00371629	83.8194	0.000248404	88.5888	-0.00716664	81.4389	0.00594811	100.261	-0.00886065	83.0706	0.000122302	74.9612	0.00337616	98.2174	0.00314295	92.1694	0.0052184	105.113	0.000318927	86.163
1.12184	0.731808	1.#QNAN	0	3.688	4	1.20011	1.06725	1.12184	1.11495	1.41044	14.7225	-0.00390942	87.7466	-0.00131585	95.3373	-0.00259135	85.6296	0.00386172	88.1256	-0.00366508	82.774	0.00549957	81.3437	0.000964454	92.1803	-0.0063348	89.8776	0.00428189	100.139	0.00770358	86.3123	-0.000394758	90.7644	-0.00815325	88.8906	-1.47254e-005	103.53	0.00295914	93.4885	-0.00492412	82.9139	0.00342477	93.9771	0.00075284	91.1499	-0.00117322	87.5671	0.0058951	99.7271	0.0107526	90.7569	-0.00245843	86.0177	0.00204434	83.7398	-0.0043355	88.8723	-0.00122262	85.5151	0.00672255	92.2423	0.00533647	92.782	-0.0023873	90.9672	-0.00762985	100.267	-0.00778735	87.3423	0.00378752	96.94	0.000593441	96.0298	-0.00487245	98.4068	-0.00422165	89.8662	-0.00313704	91.0526	-0.00236203	87.9439	0.000708815	85.4971	-0.00621151	92.9463	0.00171476	95.6562	-0.000781968	101.28	-0.00268979	100.058	-0.00519705	84.2865	0.000417338	87.6906	-0.00564602	81.9096	0.00546615	100.712	-0.00873068	83.0634	-7.62473e-006	73.7141	0.00298378	98.7131	0.00443614	91.6585	0.00550687	105.979	0.000383576	86.7434
1.11843	0.727284	1.#QNAN	0	3.69	3	1.20131	1.07128	1.11843	1.1116	1.41355	14.4128	-0.00417467	89.5775	-0.000799654	94.7041	-0.00187686	85.4116	0.00437329	88.9614	-0.0048547	81.7907	0.00680827	80.9049	0.000606067	91.8685	-0.00527289	88.4153	0.00494091	97.9861	0.00832475	87.6326	0.000317568	89.7865	-0.00726942	87.9652	0.000315426	103.35	0.00259965	92.6664	-0.00596274	82.8496	0.00303692	93.5071	0.00101912	89.3327	-0.000480804	86.7184	0.00501977	98.0502	0.00990132	91.0272	-0.00214493	85.8811	0.00218351	83.924	-0.00396917	88.1804	-0.000488218	85.5795	0.00692864	90.9784	0.00738311	92.733	-0.00220303	90.1221	-0.0076581	99.3953	-0.00589584	89.7435	0.00461539	96.6567	0.00038827	95.9131	-0.00542529	98.9753	-0.00430412	89.5822	-0.00312992	90.5418	-0.00290065	86.6224	0.000947523	85.2584	-0.00611882	91.8187	0.00119106	94.629	-0.000450932	99.3095	-0.00295348	99.058	-0.00594923	85.32	-3.63553e-005	87.5318	-0.00536689	81.11	0.00396483	99.9003	-0.00882852	83.5283	-0.00076116	73.4296	0.0032978	99.1402	0.00386197	92.5175	0.00513484	107.058	0.00116278	86.137
1.1152	0.722969	1.#QNAN	0	3.68	4	1.20578	1.06923	1.1152	1.10844	1.41446	14.4135	-0.00374861	89.0478	-0.000186095	94.5956	-0.00214582	86.0161	0.00535848	89.9643	-0.00435519	82.4176	0.0076894	81.5223	-0.00116702	93.3552	-0.00543756	87.7074	0.00507221	96.6856	0.0070668	86.7198	8.5795e-007	88.3028	-0.00716985	88.3367	-0.000891333	104.4	0.0024421	92.5922	-0.00511316	81.9201	0.00304245	92.1316	0.000446608	88.6106	-5.19555e-005	85.6037	0.00532686	98.9853	0.0112971	89.3623	-0.00262123	87.1299	0.00231555	83.7354	-0.0020546	88.5383	0.000114199	84.5094	0.00541774	91.3302	0.00770568	92.4725	-0.00268292	88.6676	-0.00919182	99.6872	-0.00614485	89.3982	0.00546442	96.0625	0.000810614	97.3303	-0.00489016	98.6569	-0.0041832	91.3208	-0.00159334	92.2668	-0.00249395	85.4296	7.26635e-005	85.0914	-0.00648405	92.6425	0.000561861	95.6664	0.000311801	99.0318	-0.0022015	97.7556	-0.00630136	85.5536	0.000112206	87.5758	-0.00464287	79.1097	0.00461884	99.4225	-0.00905195	82.085	-0.000257274	74.1762	0.00291414	99.3971	0.00188302	91.5613	0.00589983	107.778	3.02312e-005	87.0949
